id,jid,jobname,salary,workExp,eduLevel,cname,ctype,csize,jobtype,cityname
2101,CC000152862J00170608214,PostgreSQL数据库运维工程师,12K-24K,3-5年,本科,北京富通东方科技有限公司,上市公司,500-999人,IT运维/技术支持,北京
2102,CC321023718J00168189209,etl工程师,15K-25K,5-10年,本科,北京京投亿雅捷交通科技有限公司,上市公司,100-499人,软件/互联网开发/系统集成,北京
2103,CC603166727J00122165912,物联网大数据架构师,15K-30K,3-5年,本科,北京源清慧虹信息科技有限公司,股份制企业,20-99人,软件/互联网开发/系统集成,北京
2104,CC274752384J00150564109,PHP开发高级工程师（统招）,8K-16K,5-10年,本科,运动科技(北京)有限公司,民营,20-99人,软件/互联网开发/系统集成,北京
2105,CC120090570J00123813613,测试工程师（平台产品部）,10K-15K,3-5年,本科,北京用友政务软件股份有限公司,民营,1000-9999人,软件/互联网开发/系统集成,北京
2106,CC412373927J00138302309,嵌入式软件开发工程师（单片机/STM32）,6K-12K,1-3年,本科,北京神州技测科技有限公司,民营,20-99人,软件/互联网开发/系统集成,北京
2107,CC524954322J00170366112,课程主讲,6K-10K,1-3年,大专,北京蒲蕾英教育科技有限公司,民营,20-99人,教育/培训,北京
2108,CC487355088J00095524012,高级运维工程师,10K-20K,5-10年,本科,北京如易行科技有限公司,合资,100-499人,IT运维/技术支持,北京
2109,CC327851310J00168787310,应用运维工程师(000463),15K-30K,3-5年,本科,畅捷通信息技术股份有限公司,股份制企业,1000-9999人,IT运维/技术支持,北京
2110,CC440950919J00166965814,运维工程师,6K-8K,1-3年,大专,北京红云融通技术有限公司,民营,100-499人,IT运维/技术支持,北京
2111,CC603166727J90250248000,测试开发工程师,9K-12K,不限,本科,北京源清慧虹信息科技有限公司,股份制企业,20-99人,IT质量管理/测试/配置管理,北京
2112,CC277714280J00130187015,生物信息工程师-科研流程开发方向(001316),8K-12K,1-3年,本科,北京吉因加科技有限公司,民营,100-499人,生物/制药/医疗器械,北京
2113,CC637701223J90250047000,OpenStack运维技术支持服务工程师,10K-20K,不限,大专,浙江九州云信息科技有限公司,民营,100-499人,IT运维/技术支持,北京
2114,CC255483987J00085177110,系统开发工程师,10K-15K,3-5年,本科,北京汇德峰服装有限公司,民营,500-999人,软件/互联网开发/系统集成,北京
2115,CC687951729J00120073414,高级风险策略顾问,20K-30K,3-5年,本科,中科聚信信息技术(北京)有限公司,民营,100-499人,银行,北京
2116,CC464105213J90251132000,实施工程师,10K-15K,1-3年,本科,北京永信至诚科技股份有限公司,民营,100-499人,IT运维/技术支持,北京
2117,CC421235838J00144396314,风控策略经理,20K-30K,5-10年,本科,北京曲速科技发展有限公司,民营,20-99人,证券/期货/投资管理/服务,北京
2118,CC667483728J00127957214,中级测试工程师,7K-11K,3-5年,本科,北京弘毅知行科技有限公司,民营,20-99人,IT质量管理/测试/配置管理,北京
2119,CC839864870J00183481713,自动化测试工程师,18K-35K,3-5年,大专,北京天盛京享科技有限公司,民营,20-99人,IT质量管理/测试/配置管理,北京
2120,CC000038328J90250158000,数据科学家,15K-20K,1-3年,硕士,宝洁公司,合资,500-999人,软件/互联网开发/系统集成,北京
2121,CC199554114J00111511909,气象工程师,9K-15K,不限,硕士,国能日新科技股份有限公司,民营,100-499人,公务员/事业单位/科研机构,北京
2122,CC484648737J00029807211,高级php开发工程师,12K-20K,3-5年,本科,虎特信息科技(上海)有限公司北京分公司,民营,20-99人,软件/互联网开发/系统集成,北京
2123,CC429508820J90250015000,Java,15K-20K,3-5年,本科,北京博晓通科技有限公司,民营,20-99人,软件/互联网开发/系统集成,北京
2124,CC623498325J00068489215,web前端开发（国信）,10K-15K,3-5年,本科,北京华友联创科技发展有限公司,民营,100-499人,软件/互联网开发/系统集成,北京
2125,CC412959080J00146236812,后端开发,10K-20K,3-5年,本科,华录光存储研究院(大连)有限公司,股份制企业,20-99人,软件/互联网开发/系统集成,北京
2126,CZ813952510J00063356309,Java+人工智能实习生,4K-6K,无经验,大专,北京新航同创科技有限公司,民营,500-999人,IT运维/技术支持,北京
2127,CC132230562J00228847401,大数据开发,20K-30K,1-3年,大专,深圳市讯方技术股份有限公司,股份制企业,1000-9999人,软件/互联网开发/系统集成,北京
2128,CC664572729J00162785109,Devops研发工程师(J10627),15K-30K,3-5年,本科,北京仁科互动网络技术有限公司,外商独资,100-499人,IT运维/技术支持,北京
2129,CC229672080J00147019814,Java中级、高级研发工程师,10K-20K,5-10年,本科,北京通泰信诚科技有限公司,民营,20-99人,软件/互联网开发/系统集成,北京
2130,CC289592517J00155720415,c++工程师,10K-15K,3-5年,本科,北京军懋国兴科技股份有限公司,上市公司,100-499人,软件/互联网开发/系统集成,北京
2131,CC132230562J00219444401,大数据工程师,20K-30K,1-3年,大专,深圳市讯方技术股份有限公司,股份制企业,1000-9999人,软件/互联网开发/系统集成,北京
2132,CC277714280J00077515315,生物信息研发工程师,8K-10K,不限,本科,北京吉因加科技有限公司,民营,100-499人,生物/制药/医疗器械,北京
2133,CC381841927J00117858813,产品开发工程师,15K-20K,5-10年,本科,湖南麒麟信息工程技术有限公司北京分公司,民营,100-499人,软件/互联网开发/系统集成,北京
2134,CC477103433J00157731111,教研总监,12K-18K,1-3年,本科,艾迪沃克国际教育科技(北京)有限公司,民营,100-499人,教育/培训,北京
2135,CC000588421J00173304909,高级gis研发工程师,20K-30K,5-10年,本科,中科宇图科技股份有限公司,民营,500-999人,软件/互联网开发/系统集成,北京
2136,CC424394380J00157053715,软件测试-测试开发/性能测试/自动化测试,15K-25K,5-10年,本科,北京工业大数据创新中心有限公司,股份制企业,20-99人,IT质量管理/测试/配置管理,北京
2137,CC853113380J00360236003,中级运维工程师(J12790),10K-15K,3-5年,本科,银雁科技服务集团股份有限公司,民营,10000人以上,IT运维/技术支持,北京
2138,CC842910190J00180733604,赴日java/.net/cobol软件开发工程师-初级,10K-20K,不限,本科,Uniqsys优尼卡日本株式会社,外商独资,20-99人,软件/互联网开发/系统集成,北京
2139,CC277714280J00130217115,生物信息工程师-技术算法方向(001318),8K-12K,1-3年,本科,北京吉因加科技有限公司,民营,100-499人,生物/制药/医疗器械,北京
2140,CC131346996J00192466004,java,15K-30K,5-10年,本科,长春理想科技信息有限公司,民营,100-499人,软件/互联网开发/系统集成,北京
2141,CC321432822J00139163612,测试开发工程师中级,8K-10K,3-5年,大专,北京独创时代科技有限公司,民营,100-499人,IT质量管理/测试/配置管理,北京
2142,CC819967350J00164501211,Python开发（爬虫）助理,4K-6K,无经验,学历不限,天津星光场文化传播有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2143,CC674145020J00151546110,Python开发管培生,4K-6K,不限,大专,天津途致臻网络技术有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2144,CC138135983J00078297510,Python开发工程师（中级）,6K-12K,3-5年,本科,天津鑫裕建设发展股份有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2145,CC138135983J00103567710,python高级开发工程师,10K-15K,5-10年,本科,天津鑫裕建设发展股份有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2146,CC885512760J00195035811,Python 全栈开发工程师,15K-20K,3-5年,学历不限,天津英才酷信息科技有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2147,CC861822550J00294855408,Python 全栈开发工程师,15K-20K,1-3年,大专,上海英才酷信息科技有限公司,民营,1000-9999人,软件/互联网开发/系统集成,天津
2148,CC139471248J00204468411,后端开发工程师Python,7K-14K,1-3年,本科,天津天大求实电力新技术股份有限公司,股份制企业,500-999人,软件/互联网开发/系统集成,天津
2149,CC689935929J00166069912,Python（AI人工智能）开发实习生,8K-16K,不限,大专,北京百知教育科技有限公司,股份制企业,500-999人,软件/互联网开发/系统集成,天津
2150,CZ818431940J00129270615,Python开发（爬虫）助理,4K-6K,无经验,学历不限,天津启航梦想企业孵化器有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2151,CC120143601J00137343513,中间件研发工程师-javacpythongo,12K-24K,1-3年,本科,浪潮集团有限公司,国企,10000人以上,软件/互联网开发/系统集成,天津
2152,CC689935929J00172535612,java+python（AI人工智能方向）实习生,8K-16K,不限,大专,北京百知教育科技有限公司,股份制企业,500-999人,软件/互联网开发/系统集成,天津
2153,CC275971580J00166276510,Java+Python人工智能实习生,5K-8K,不限,大专,北京林枫科技有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,天津
2154,CC638054836J00166622709,java/python少儿讲师 外企平台,6K-8K,不限,学历不限,天津童程童美科技有限公司,上市公司,500-999人,教育/培训,天津
2155,CC808005820J00147986011,Python开发 管培生,6K-8K,1年以下,大专,天津云建科技有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2156,CC120648773J00107607915,python开发工程师,10K-20K,3-5年,本科,天津开发区先特网络系统有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2157,CC686233830J00164559112,python开发工程师,15K-20K,3-5年,本科,北京翼佰易环保科技服务有限公司,民营,100-499人,软件/互联网开发/系统集成,天津
2158,CC000413762J00165904615,产品研发工程师（Java/Python）,8K-15K,1年以下,硕士,北京易华录信息技术股份有限公司,股份制企业,1000-9999人,软件/互联网开发/系统集成,天津
2159,CC000413762J00144718915,python开发工程师,15K-20K,3-5年,本科,北京易华录信息技术股份有限公司,股份制企业,1000-9999人,软件/互联网开发/系统集成,天津
2160,CC146033881J00271313808,python工程师,6K-8K,1-3年,大专,富士康科技集团,外商独资,10000人以上,软件/互联网开发/系统集成,天津
2161,CC275200782J00155615814,Python工程师,6K-8K,1-3年,大专,天津智慧工厂在线电子商务有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2162,CC447375014J00170863612,AI人工智能编程开发 python方向实习生,7K-14K,不限,大专,中青才智教育投资(北京)有限公司,国企,500-999人,软件/互联网开发/系统集成,天津
2163,CC533963426J00288002707,Python+人工智能讲师,10K-15K,不限,本科,大连东软睿道教育信息服务有限公司,上市公司,1000-9999人,软件/互联网开发/系统集成,天津
2164,CC158996826J00268239503,python 研发工程师,7K-14K,3-5年,本科,浙江远传信息技术股份有限公司,民营,500-999人,软件/互联网开发/系统集成,天津
2165,CC297195917J00164970715,python研发工程师,10K-15K,1-3年,本科,天津卓朗科技发展有限公司,国企,100-499人,软件/互联网开发/系统集成,天津
2166,CC155802018J00241239102,python,8K-16K,不限,本科,天津中科蓝鲸信息技术有限公司,股份制企业,20-99人,软件/互联网开发/系统集成,天津
2167,CC645926286J00260823505,"对日软件开发(SAP,IOS,Python)",12K-24K,3-5年,本科,比自特株式会社,外商独资,20-99人,软件/互联网开发/系统集成,天津
2168,CC675705229J00158337514,python开发,6K-11K,不限,本科,北京中科蓝鲸信息技术有限公司,合资,100-499人,其他,天津
2169,CC675705229J00166135914,python开发-天津,6K-11K,不限,本科,北京中科蓝鲸信息技术有限公司,合资,100-499人,其他,天津
2170,CC288541383J00171568014,Python开发工程师,10K-15K,3-5年,大专,郑州信融计算机科技有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,天津
2171,CC842910190J00176411904,日语Java/Python开发工程师,15K-30K,不限,本科,Uniqsys优尼卡日本株式会社,外商独资,20-99人,软件/互联网开发/系统集成,天津
2172,CC398706480J00164275215,python工程师,10K-15K,3-5年,本科,天津开发区中软卓越信息技术有限公司和平区分公司,上市公司,10000人以上,软件/互联网开发/系统集成,天津
2173,CC843796230J00159747815,Python全栈工程师,9K-15K,3-5年,本科,天津深析智能科技有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2174,CC179463422J00163518710,python开发工程师,10K-15K,3-5年,大专,北京数创世纪软件技术有限公司,民营,20-99人,软件/互联网开发/系统集成,天津
2175,CC398706480J00114729215,python讲师,10K-15K,1-3年,本科,天津开发区中软卓越信息技术有限公司和平区分公司,上市公司,10000人以上,教育/培训,天津
2176,CC146033881J00199590908,python平台开发工程师,6K-8K,3-5年,大专,富士康科技集团,外商独资,10000人以上,IT运维/技术支持,天津
2177,CC390153722J00172294913,python高级讲师,10K-15K,3-5年,本科,天津市东方瑞通职业培训学校,民营,100-499人,教育/培训,天津
2178,CC679709825J00191650211,python开发工程师-天津,10K-15K,3-5年,本科,北京浩然五洲软件技术有限公司,合资,100-499人,软件/互联网开发/系统集成,天津
